name,Mean 1000 Seed Weiht, ,URL
Pterocephalus pulverulentus Boiss. & Balansa, 1.5922,http://data.kew.org/sid/SidServlet?ID=42516&Num=6IQ
Pterocephalus virens Berthel., 3.1361094,http://data.kew.org/sid/SidServlet?ID=46506&Num=0vN
Pycnocomon rutifolium (Vahl) Hoffmanns. & Link, 3.377,http://data.kew.org/sid/SidServlet?ID=57892&Num=6XI
Scabiosa adzharica Schchian, 2.1717886,http://data.kew.org/sid/SidServlet?ID=46508&Num=NS3
Scabiosa africana L., 4.7876,http://data.kew.org/sid/SidServlet?ID=36680&Num=p8s
Scabiosa amoena J.Jacq., 4.58,http://data.kew.org/sid/SidServlet?ID=20564&Num=W5T
Scabiosa argentea L., 2.8,http://data.kew.org/sid/SidServlet?ID=20565&Num=4vZ
Scabiosa atropurpurea L., 2.5,http://data.kew.org/sid/SidServlet?ID=20566&Num=2jd
Scabiosa atropurpurea L. subsp. maritima (L.) Arcangeli, 2.3032,http://data.kew.org/sid/SidServlet?ID=54261&Num=03s
Scabiosa bipinnata K.Koch, 2.1648,http://data.kew.org/sid/SidServlet?ID=46509&Num=3eF
Scabiosa canescens Waldst. & Kit., 0.8815,http://data.kew.org/sid/SidServlet?ID=32222&Num=1da
Scabiosa caucasica M.Bieb., 7.13,http://data.kew.org/sid/SidServlet?ID=20568&Num=5Bu
Scabiosa colchica Steven, 1.1925106,http://data.kew.org/sid/SidServlet?ID=42517&Num=O5t
Scabiosa columbaria L. subsp. columbaria, 2.1042,http://data.kew.org/sid/SidServlet?ID=54262&Num=349
Scabiosa columbaria L., 1.9,http://data.kew.org/sid/SidServlet?ID=20569&Num=orZ
Scabiosa georgica Sulak., 2.1332,http://data.kew.org/sid/SidServlet?ID=46510&Num=4t2
Scabiosa graminifolia L., 4.12,http://data.kew.org/sid/SidServlet?ID=20570&Num=F4R
Scabiosa imeretica (Sommier & Levier) Sulak., 1.61,http://data.kew.org/sid/SidServlet?ID=46511&Num=1I8
Scabiosa japonica Miq., 2.1,http://data.kew.org/sid/SidServlet?ID=20571&Num=5vJ
Scabiosa lucida Vill. subsp. lucida, 1.841,http://data.kew.org/sid/SidServlet?ID=42518&Num=n39
Scabiosa lucida Vill. subsp. calcicola Bloñski, 1.2632,http://data.kew.org/sid/SidServlet?ID=54263&Num=6r7
Scabiosa micrantha Desf., 7.4945,http://data.kew.org/sid/SidServlet?ID=46512&Num=b6r
Scabiosa ochroleuca L., 1.8371,http://data.kew.org/sid/SidServlet?ID=20572&Num=4ZE
Scabiosa palaestina L., 10.5,http://data.kew.org/sid/SidServlet?ID=20573&Num=vwo
Scabiosa porphyroneura Blake, 3.9116,http://data.kew.org/sid/SidServlet?ID=20574&Num=GFZ
Scabiosa portae A. Kern. ex Huter, 1.3456,http://data.kew.org/sid/SidServlet?ID=60605&Num=VND
Scabiosa prolifera L., 22.9,http://data.kew.org/sid/SidServlet?ID=20575&Num=0mr
Scabiosa rhizantha Viv., 4.3612,http://data.kew.org/sid/SidServlet?ID=42519&Num=KIJ
Scabiosa rotata M.Bieb., 10.3,http://data.kew.org/sid/SidServlet?ID=20576&Num=54C
Scabiosa songarica Schrenk, 15.0824,http://data.kew.org/sid/SidServlet?ID=46513&Num=DN5
Scabiosa sosnowskyi Sulak., 2.9292,http://data.kew.org/sid/SidServlet?ID=46514&Num=e7R
Scabiosa sp., 0.6,http://data.kew.org/sid/SidServlet?ID=20577&Num=OX6
Scabiosa stellata subsp. monspeliensis, 19.4172,http://data.kew.org/sid/SidServlet?ID=20579&Num=Cw8
Scabiosa stellata L., 15.2,http://data.kew.org/sid/SidServlet?ID=20578&Num=37X
Scabiosa triniifolia Friv., 3.0588,http://data.kew.org/sid/SidServlet?ID=46515&Num=18r
Scabiosa ucranica L., 11.6,http://data.kew.org/sid/SidServlet?ID=20581&Num=A46
Succisa pratensis Moench, 1.6,http://data.kew.org/sid/SidServlet?ID=22481&Num=mis
Succisella carvalhoana (Mariz) Baksay, 1.013,http://data.kew.org/sid/SidServlet?ID=58943&Num=7Th
Succisella inflexa (Kluk) Beck, 1.1532,http://data.kew.org/sid/SidServlet?ID=59125&Num=B6P
Symphoricarpos albus var. albus, 5.96,http://data.kew.org/sid/SidServlet?ID=22535&Num=XhT
Symphoricarpos albus subsp. laevigatus, 5.93,http://data.kew.org/sid/SidServlet?ID=22534&Num=tVs
Symphoricarpos albus (L.) S.F.Blake var. laevigatus (Fernald) S.F.Blake, 7.8732,http://data.kew.org/sid/SidServlet?ID=46517&Num=Uqn
Symphoricarpos albus Blake, 5.45148,http://data.kew.org/sid/SidServlet?ID=22533&Num=pQk
Symphoricarpos mollis Nutt., 7.15,http://data.kew.org/sid/SidServlet?ID=22536&Num=E0b
Symphoricarpos occidentalis Hook., 6,http://data.kew.org/sid/SidServlet?ID=22537&Num=s5K
Symphoricarpos orbiculatus Moench, 5.2,http://data.kew.org/sid/SidServlet?ID=22538&Num=qb2
Symphoricarpos oreophilus A.Gray, 8.5474,http://data.kew.org/sid/SidServlet?ID=22539&Num=eIk
Symphoricarpos rivularis Suksd., 6.97,http://data.kew.org/sid/SidServlet?ID=22540&Num=jmu
Symphoricarpos rotundifolius A.Gray, 28.4,http://data.kew.org/sid/SidServlet?ID=22541&Num=WB6
Triosteum perfoliatum L., 48.306,http://data.kew.org/sid/SidServlet?ID=23562&Num=K4J
Valeriana aequiloba Clos, 0.9024,http://data.kew.org/sid/SidServlet?ID=46518&Num=36w
Valeriana alliariifolia Adams, 0.7528,http://data.kew.org/sid/SidServlet?ID=44627&Num=t8C
Valeriana asarifolia Dufr., 1.7189474,http://data.kew.org/sid/SidServlet?ID=54266&Num=lTs
Valeriana bridgesii Hook. & Arn., 0.7326,http://data.kew.org/sid/SidServlet?ID=23835&Num=UJW
Valeriana californica A.Heller, 1.552,http://data.kew.org/sid/SidServlet?ID=23836&Num=UjY
Valeriana capensis Thunb., 1.044,http://data.kew.org/sid/SidServlet?ID=37449&Num=1lN
Valeriana carnosa Sm., 6.4452,http://data.kew.org/sid/SidServlet?ID=46519&Num=s01
Valeriana celtica L., 0.7564,http://data.kew.org/sid/SidServlet?ID=60117&Num=4gM
Valeriana colchica Utkin, 0.4892,http://data.kew.org/sid/SidServlet?ID=54267&Num=97O
Valeriana dioica L. subsp. simplicifolia (Rchb.) Nyman, 0.8044,http://data.kew.org/sid/SidServlet?ID=59904&Num=ap8
Valeriana dioica L., 0.52,http://data.kew.org/sid/SidServlet?ID=23837&Num=Ujz
Valeriana dioscoridis Sibth. & Sm., 2.58,http://data.kew.org/sid/SidServlet?ID=46520&Num=sNi
Valeriana dubia Bunge, 1.0832,http://data.kew.org/sid/SidServlet?ID=46521&Num=A88
Valeriana eriophylla Utkin, 0.4316,http://data.kew.org/sid/SidServlet?ID=54268&Num=G6p
Valeriana excelsa Poir. subsp. sambucifolia (J.C.Mikan) Holub, 1.0012,http://data.kew.org/sid/SidServlet?ID=59913&Num=j43
Valeriana ficariifolia Boiss., 1.1072,http://data.kew.org/sid/SidServlet?ID=46522&Num=25P
Valeriana floribunda Phil., 0.366,http://data.kew.org/sid/SidServlet?ID=44628&Num=2pR
Valeriana glauca Poepp. ex DC., 0.42812,http://data.kew.org/sid/SidServlet?ID=37477&Num=1lP
Valeriana hebecarpa DC., 0.2168,http://data.kew.org/sid/SidServlet?ID=46523&Num=bn1
Valeriana lapathifolia Vahl, 0.65,http://data.kew.org/sid/SidServlet?ID=46524&Num=0w7
Valeriana laxiflora DC., 3.3828,http://data.kew.org/sid/SidServlet?ID=54269&Num=6bm
Valeriana leucocarpa DC., 0.644,http://data.kew.org/sid/SidServlet?ID=54270&Num=4An
Valeriana montana L., 1.103,http://data.kew.org/sid/SidServlet?ID=54271&Num=Hp3
Valeriana obtusifolia DC., 1.1044,http://data.kew.org/sid/SidServlet?ID=46525&Num=h7C
